CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure, Balance ,NumOfProducts,HasCrCard,IsActiveMember, EstimatedSalary ,Exited,Complain,Satisfaction Score,Card Type,Point Earned
15772503,Burns,737,France,Female,33,4, $-   ,2,1,0," $115,115.32 ",0,0,2,SILVER,270
15584453,Burtch,555,Spain,Male,32,10, $-   ,2,0,1," $168,605.96 ",0,0,4,GOLD,606
15710111,Clark,742,France,Male,33,6, $-   ,2,0,0," $38,550.40 ",0,0,3,PLATINUM,324
15618562,Woodward,618,Germany,Female,40,0," $140,306.38 ",1,1,0," $160,618.61 ",1,1,4,PLATINUM,878
15706764,Spencer,560,France,Female,35,1, $-   ,2,1,0," $3,701.63 ",0,0,5,DIAMOND,901
15798737,Chao,654,France,Male,38,8, $-   ,2,1,0," $88,659.44 ",0,0,4,DIAMOND,605
15712608,Costa,787,Germany,Female,42,2," $74,483.97 ",2,0,1," $44,273.91 ",0,0,3,GOLD,569
15636736,McLachlan,611,France,Female,53,7, $-   ,2,0,1," $156,495.39 ",1,1,1,GOLD,843
15703544,Hung,559,Spain,Male,34,0, $-   ,1,1,0," $182,988.94 ",0,0,3,GOLD,472
15815645,Akhtar,481,France,Male,37,8," $152,303.66 ",2,1,1," $175,082.20 ",0,0,1,PLATINUM,517
15705739,Toscani,753,Germany,Male,32,5," $159,904.79 ",1,1,0," $148,811.14 ",0,0,1,GOLD,767
15709643,Gray,675,France,Male,32,1, $-   ,3,1,0," $85,901.09 ",0,0,5,PLATINUM,890
15669805,Warren,748,Germany,Female,31,1," $99,557.94 ",1,1,0," $199,255.32 ",0,0,1,DIAMOND,425
15737489,Ramsden,610,Spain,Female,46,5," $116,886.59 ",1,0,0," $107,973.44 ",0,0,1,GOLD,452
15775131,Bartlett,580,Spain,Male,32,9," $142,188.20 ",2,0,1," $128,028.60 ",0,0,3,DIAMOND,332
15765283,Wenz,624,Germany,Female,40,3," $149,961.99 ",2,1,0," $104,610.86 ",0,0,2,PLATINUM,576
15628715,Kisch,709,France,Female,36,8, $-   ,2,1,1," $69,676.55 ",0,0,3,PLATINUM,829
15813283,Mai,605,France,Female,34,2, $-   ,1,0,0," $35,982.42 ",0,0,2,SILVER,723
15745716,McGregor,706,Spain,Male,53,7, $-   ,2,0,1," $117,939.17 ",0,0,2,DIAMOND,840
15598485,Pinto,567,Spain,Male,40,8," $28,649.64 ",1,1,1," $95,140.62 ",0,0,2,SILVER,488
15696552,Newman,747,France,Female,21,4," $81,025.60 ",2,1,0," $167,682.57 ",0,0,1,SILVER,463
15754569,Pagnotto,664,France,Male,57,1, $-   ,2,1,1," $56,562.57 ",0,0,3,PLATINUM,910
15701741,Williams,711,France,Female,39,3," $152,462.79 ",1,1,0," $90,305.97 ",0,0,5,PLATINUM,851
15572631,Ndubuisi,609,France,Male,25,10, $-   ,1,0,1," $109,895.16 ",0,0,2,PLATINUM,652
15636069,Plummer,632,Spain,Male,28,7," $155,519.59 ",1,1,0," $1,843.24 ",0,0,5,PLATINUM,557
15682467,Chimezie,725,France,Female,36,1," $118,851.05 ",1,1,1," $102,747.02 ",0,0,3,SILVER,787
15790744,Nash,850,France,Female,34,9," $92,899.27 ",2,1,0," $97,465.89 ",0,0,4,SILVER,783
15625023,Onochie,682,France,Male,40,4, $-   ,1,0,1," $105,352.55 ",0,0,1,DIAMOND,334
15731267,Rizzo,797,France,Male,37,4," $75,263.70 ",1,1,0," $85,801.77 ",0,0,4,PLATINUM,300
15742879,Boni,668,Spain,Male,38,1," $147,904.31 ",1,1,1," $69,370.05 ",0,0,3,SILVER,502
15757015,Davies,783,Germany,Female,41,5," $106,640.50 ",1,1,0," $176,945.96 ",0,0,5,PLATINUM,498
15770711,Lu,766,Germany,Female,28,4," $90,696.78 ",1,0,1," $21,597.20 ",0,0,1,PLATINUM,599
15569430,Burrows,704,Spain,Female,36,2," $175,509.80 ",2,1,0," $152,039.67 ",0,0,3,PLATINUM,397
15617304,Ershova,722,France,Male,40,6, $-   ,2,1,1," $111,893.09 ",0,0,2,GOLD,846
15704466,Udokamma,692,France,Female,34,7, $-   ,2,1,0," $195,074.62 ",0,0,1,DIAMOND,427
15664681,Aitken,584,France,Female,35,2," $114,321.28 ",2,0,0," $15,959.01 ",0,0,3,DIAMOND,855
15605534,Turnbull,644,Germany,Female,51,4," $95,560.04 ",1,0,0," $72,628.84 ",1,1,1,PLATINUM,672
15792473,Reilly,598,Germany,Female,50,5," $88,379.81 ",3,0,1," $64,157.24 ",1,1,5,DIAMOND,746
15802625,Hardy,733,Germany,Male,48,7," $85,915.52 ",1,1,1," $23,860.50 ",0,0,2,GOLD,857
15766017,Brookman,615,Germany,Male,58,3," $72,309.30 ",1,1,1," $85,687.09 ",1,1,3,GOLD,648
15762172,Kerr,850,France,Female,39,2, $-   ,2,1,0," $179,451.42 ",0,0,2,GOLD,732
15728333,McBurney,521,France,Male,43,8, $-   ,1,1,1," $93,180.09 ",0,0,2,PLATINUM,400
15792868,Mickey,675,France,Male,69,1, $-   ,2,1,0," $157,097.09 ",0,0,2,DIAMOND,526
15605698,Harrison,746,France,Male,58,3, $-   ,3,1,1," $80,344.96 ",1,1,3,SILVER,488
15777060,Olszewski,770,France,Female,33,4, $-   ,1,1,0," $26,080.54 ",1,1,4,DIAMOND,577
15626243,Chijioke,618,France,Male,30,3," $133,844.22 ",1,1,1," $31,406.93 ",0,0,5,GOLD,422
15719898,Young,556,France,Male,36,7," $154,872.08 ",2,1,1," $32,044.64 ",0,0,2,GOLD,554
15599976,Bellasis,749,France,Female,27,9, $-   ,2,1,0," $132,734.87 ",0,0,4,PLATINUM,739
15752809,De Mestre,702,Spain,Male,43,6," $116,121.67 ",1,1,0," $61,602.42 ",0,0,2,DIAMOND,488
15589698,De Luca,555,Germany,Male,42,6," $107,104.50 ",1,1,1," $41,304.44 ",1,1,4,PLATINUM,824
15609977,Mundy,587,France,Male,47,6," $71,026.77 ",1,1,0," $57,962.41 ",0,0,1,PLATINUM,678
15750121,Tung,639,France,Male,38,3, $-   ,1,1,0," $42,862.82 ",0,0,1,SILVER,600
15734177,Donahue,643,France,Male,33,4, $-   ,2,1,1," $152,992.04 ",0,0,2,PLATINUM,720
15781347,Okagbue,600,France,Female,41,1, $-   ,2,1,1," $91,193.65 ",0,0,4,PLATINUM,467
15592025,Nnaemeka,651,France,Male,53,7, $-   ,2,1,1," $130,132.41 ",0,0,1,DIAMOND,284
15670163,Verjus,666,France,Female,27,4, $-   ,2,0,0," $88,751.45 ",0,0,1,DIAMOND,818
15765402,H?,520,France,Female,39,6," $145,644.05 ",1,0,0," $104,118.93 ",0,0,3,PLATINUM,467
15624343,Napolitani,650,Spain,Female,50,7," $129,667.77 ",1,0,0," $42,028.16 ",0,0,5,PLATINUM,485
15602354,Ginikanwa,564,Germany,Male,33,3," $109,341.87 ",1,1,0," $75,632.78 ",0,0,5,SILVER,422
15579183,Spaull,586,France,Male,64,1, $-   ,2,1,1," $53,710.23 ",0,0,1,DIAMOND,794
15584899,Siciliani,617,France,Female,35,5, $-   ,2,0,1," $13,066.30 ",0,0,4,PLATINUM,882
15723658,Voronina,712,Spain,Female,30,6, $-   ,2,1,0," $152,417.97 ",0,0,4,PLATINUM,472
15803965,Tang,654,France,Male,55,3," $87,485.67 ",1,1,1," $3,299.01 ",0,0,3,DIAMOND,668
15682489,Crumbley,605,France,Male,27,9, $-   ,2,1,0," $198,091.81 ",0,0,3,PLATINUM,580
15813645,Hamilton,491,France,Female,36,0," $53,369.13 ",1,1,1," $103,934.12 ",0,0,1,GOLD,540
15766787,Piazza,707,France,Female,35,9, $-   ,2,1,1," $70,403.65 ",0,0,2,SILVER,860
15687171,Birch,638,Spain,Male,34,5," $146,679.77 ",1,1,0," $102,179.86 ",0,0,5,DIAMOND,790
15690744,Custance,683,France,Male,43,2," $112,499.42 ",2,1,0," $30,375.18 ",0,0,1,SILVER,469
15707974,Anayochukwu,815,Spain,Female,38,2," $48,387.00 ",1,1,0," $184,796.84 ",0,0,3,DIAMOND,243
15673084,Galkin,645,Spain,Male,38,1," $68,079.80 ",1,0,1," $166,264.89 ",0,0,1,PLATINUM,746
15814772,Adams,645,Germany,Male,49,4," $160,133.88 ",1,0,1," $88,391.97 ",0,0,4,GOLD,720
15743709,Toomey,683,France,Male,30,4," $66,190.33 ",1,1,1," $115,186.97 ",0,0,4,SILVER,823
15610343,Marshall-Hall,705,France,Female,37,10, $-   ,2,1,1," $13,935.53 ",1,1,3,GOLD,931
15737414,Shen,647,France,Male,35,4," $123,761.68 ",1,1,0," $83,910.40 ",0,0,4,PLATINUM,713
15788480,Pagnotto,786,Germany,Female,33,0," $122,325.58 ",1,0,0," $34,712.34 ",1,1,5,PLATINUM,629
15568519,Wood,534,France,Male,41,9, $-   ,2,1,0," $13,871.34 ",0,0,2,DIAMOND,222
15792453,More,602,Spain,Female,42,1," $138,912.17 ",1,1,1," $139,494.75 ",0,0,1,GOLD,759
15658100,Piccio,695,France,Female,42,0, $-   ,2,0,1," $140,724.64 ",0,0,1,PLATINUM,875
15695197,Tochukwu,553,Germany,Female,25,7," $128,524.19 ",2,1,0," $20,682.46 ",0,0,5,PLATINUM,941
15749807,Graham,516,Spain,Female,31,3, $-   ,2,1,0," $124,202.26 ",0,0,1,SILVER,413
15773876,Tung,655,France,Female,34,3, $-   ,2,1,0," $159,638.77 ",0,0,1,DIAMOND,508
15591698,P'eng,849,Germany,Female,49,9," $132,934.89 ",1,1,0," $171,056.65 ",1,1,4,GOLD,285
15712813,Nevzorova,520,Germany,Male,43,3," $150,805.17 ",3,0,1," $25,333.03 ",1,1,2,GOLD,857
15763898,Toscani,568,Spain,Female,46,3, $-   ,2,1,1," $29,372.62 ",0,0,5,DIAMOND,446
15793324,McKenzie,695,Spain,Male,32,9, $-   ,3,0,1," $38,533.79 ",0,0,4,GOLD,475
15757759,Okwuoma,807,Spain,Female,28,7," $165,969.26 ",3,1,0," $156,122.13 ",1,1,5,PLATINUM,255
15796230,Morley,642,Germany,Female,36,2," $124,495.98 ",3,1,1," $57,904.22 ",1,1,1,PLATINUM,508
15611729,Kerr,703,Germany,Male,39,1," $141,559.50 ",1,1,1," $31,257.10 ",1,1,2,GOLD,589
15709531,Harding,556,France,Male,38,2," $114,756.14 ",1,1,0," $193,214.05 ",0,0,4,DIAMOND,820
15650751,Butler,585,France,Female,30,6, $-   ,2,1,1," $137,757.69 ",0,0,5,PLATINUM,874
15641413,Crawford,587,Germany,Female,49,7," $155,393.98 ",2,1,0," $13,308.20 ",1,1,1,DIAMOND,318
15753840,Brown,524,Spain,Female,32,6, $-   ,1,1,1," $132,861.90 ",1,1,4,PLATINUM,373
15669994,Greece,556,Germany,Female,31,1," $128,663.81 ",2,1,0," $125,083.29 ",0,0,4,PLATINUM,876
15695301,Matthews,504,Spain,Male,44,4," $113,522.64 ",1,1,1," $12,405.20 ",0,0,1,SILVER,947
15792004,Heath,731,Spain,Female,26,3, $-   ,2,1,0," $37,697.29 ",0,0,5,DIAMOND,271
15603035,Vincent,651,France,Male,34,3, $-   ,2,1,1," $105,599.65 ",0,0,5,SILVER,632
15717286,Sal,675,Spain,Female,40,8," $79,035.95 ",1,1,0," $142,783.98 ",1,1,5,GOLD,481
15577107,Milne,657,Spain,Female,22,6, $-   ,3,0,1," $168,412.07 ",1,1,5,DIAMOND,974
15754747,Bazile,686,Germany,Male,33,9," $141,918.09 ",2,0,1," $184,036.47 ",0,0,4,GOLD,976
15705676,Wardle,690,France,Female,35,9," $107,944.33 ",2,0,0," $48,478.47 ",0,0,5,GOLD,469
15751912,Lilly,567,France,Male,36,7, $-   ,2,0,1," $3,896.08 ",0,0,5,GOLD,914
15677336,Aitken,557,Germany,Male,57,1," $120,043.13 ",1,1,0," $132,370.75 ",1,1,1,GOLD,954
15684395,Enderby,446,Spain,Female,45,10," $125,191.69 ",1,1,1," $128,260.86 ",1,1,5,SILVER,584
15659949,Chiu,850,France,Male,31,1," $96,399.31 ",2,1,0," $106,534.15 ",0,0,5,PLATINUM,318
15812422,Ugorji,637,France,Male,41,2, $-   ,2,0,1," $102,515.42 ",0,0,4,GOLD,325
15806941,Sharpe,499,France,Male,60,7," $76,961.60 ",2,1,1," $83,643.87 ",0,0,1,PLATINUM,514
15637690,Houghton,622,Germany,Female,34,7," $98,675.74 ",1,1,0," $138,906.85 ",1,1,5,GOLD,995
15632882,Konovalova,684,Germany,Male,37,1," $126,817.13 ",2,1,1," $29,995.83 ",1,1,1,GOLD,511
15807107,Patel,612,France,Male,32,3," $121,394.42 ",1,1,0," $164,081.42 ",0,0,1,PLATINUM,588
15661034,Ngozichukwuka,813,Germany,Female,29,5," $106,059.40 ",1,0,0," $187,976.88 ",1,1,5,GOLD,331
15811958,Medland,850,Germany,Male,44,2," $112,755.34 ",2,0,0," $158,171.36 ",0,0,5,SILVER,842
15785167,Padovano,795,Spain,Male,29,4, $-   ,2,0,0," $155,711.64 ",0,0,3,GOLD,902
15646720,Tsui,628,Spain,Female,55,7, $-   ,3,1,0," $85,890.75 ",1,1,3,DIAMOND,791
15658614,H?,565,Germany,Female,38,7," $145,400.69 ",2,1,1," $83,844.79 ",0,0,2,GOLD,289
15704657,Denman,601,France,Male,39,3," $72,647.64 ",1,1,0," $41,777.90 ",1,1,4,GOLD,809
15567147,Ratten,802,Spain,Male,40,4, $-   ,2,1,1," $81,908.09 ",0,0,3,DIAMOND,841
15701319,Baxter,614,Germany,Female,37,6," $96,340.81 ",2,1,1," $139,377.24 ",1,1,2,DIAMOND,662
15745266,Norman,434,Spain,Male,55,6, $-   ,1,0,1," $73,562.05 ",1,1,5,PLATINUM,821
15650437,Shen,522,Germany,Male,32,8," $124,450.36 ",2,1,1," $165,786.10 ",0,0,3,GOLD,721
15764314,Reilly,550,Germany,Male,36,2," $113,877.23 ",2,1,0," $174,921.91 ",0,0,5,DIAMOND,980
15612594,Ifeanacho,599,Spain,Male,25,3, $-   ,2,1,1," $120,790.02 ",0,0,1,PLATINUM,488
15593501,Graham,493,France,Female,36,5," $148,667.81 ",2,1,0," $56,092.51 ",0,0,4,DIAMOND,921
15804150,Lysaght,755,France,Male,34,3, $-   ,2,1,1," $158,816.03 ",0,0,1,PLATINUM,671
15649297,T'ang,605,France,Female,62,4," $111,065.93 ",2,0,1," $125,660.99 ",0,0,1,PLATINUM,868
15641110,Abron,708,France,Male,41,0, $-   ,1,1,0," $128,400.62 ",0,0,5,GOLD,315
15660608,Chimaraoke,699,France,Male,44,8," $158,697.61 ",1,1,0," $107,181.22 ",0,0,2,DIAMOND,963
15806570,Y?an,763,France,Female,53,4, $-   ,1,1,0," $77,203.72 ",1,1,5,GOLD,569
15715345,Sergeyeva,743,Spain,Male,25,6, $-   ,2,1,0," $129,740.11 ",0,0,2,GOLD,748
15755521,Ma,660,France,Female,48,0," $90,044.32 ",2,0,1," $187,604.97 ",1,1,5,SILVER,351
15579074,Obiajulu,619,Germany,Male,38,10," $84,651.79 ",1,1,1," $184,754.26 ",0,0,4,SILVER,591
15641158,Belcher,739,Germany,Male,32,3," $102,128.27 ",1,1,0," $63,981.37 ",1,1,2,DIAMOND,979
15752507,K?,769,Germany,Male,60,9," $148,846.39 ",1,1,0," $192,831.67 ",1,1,5,GOLD,310
15597983,Brown,692,France,Male,69,10," $154,953.94 ",1,1,1," $70,849.47 ",0,0,3,SILVER,648
15586069,Abernathy,560,France,Female,30,0," $108,883.29 ",1,1,0," $27,914.95 ",0,0,5,GOLD,469
15655082,Pape,607,France,Female,48,4," $112,070.86 ",3,1,0," $173,568.30 ",1,1,5,SILVER,948
15720155,Tao,630,Germany,Male,29,6," $131,354.39 ",1,0,1," $9,324.31 ",1,1,4,SILVER,846
15582116,Ma,767,Germany,Female,45,7," $132,746.20 ",2,1,0," $26,628.88 ",1,1,1,SILVER,313
15749365,Earle,543,France,Female,34,8, $-   ,2,0,1," $145,601.80 ",0,0,5,SILVER,236
15632069,Kazantsev,776,France,Male,39,8," $125,211.55 ",2,1,0," $144,496.07 ",0,0,3,SILVER,476
15663134,Uspenskaya,535,Spain,Male,58,1, $-   ,2,1,1," $11,779.98 ",1,1,4,PLATINUM,927
15766683,Coombes,549,Germany,Male,36,6," $139,422.37 ",1,0,0," $83,983.39 ",1,1,1,GOLD,720
15707219,Hopman,844,France,Female,28,4, $-   ,2,0,1," $123,318.37 ",0,0,4,PLATINUM,302
15709232,McKay,586,Germany,Female,47,5," $157,099.47 ",2,1,1," $65,481.86 ",0,0,1,DIAMOND,576
15801351,Milanesi,583,France,Male,40,3, $-   ,2,1,0," $47,728.00 ",0,0,5,PLATINUM,648
15578747,Chineze,701,Spain,Male,26,5," $83,600.24 ",1,0,1," $59,195.05 ",0,0,2,DIAMOND,916
15675626,Dawson,726,France,Male,28,2, $-   ,1,0,0," $98,060.51 ",0,0,1,SILVER,983
15583736,Shih,829,Germany,Male,36,4," $81,795.74 ",2,1,0," $90,106.94 ",0,0,2,DIAMOND,746
15590011,Hughes,749,Spain,Male,38,9," $129,378.32 ",1,1,1," $13,549.34 ",0,0,4,DIAMOND,633
15609913,Clark,743,France,Female,46,9, $-   ,1,1,0," $113,436.08 ",0,0,2,DIAMOND,761
15719479,Chukwuhaenye,619,Spain,Female,56,7, $-   ,2,1,1," $42,442.21 ",0,0,1,PLATINUM,652
15575147,Wall,699,France,Male,22,9," $99,339.00 ",1,1,0," $68,297.61 ",1,1,4,DIAMOND,551
15597309,Howell,749,Spain,Male,36,7, $-   ,2,0,0," $80,134.65 ",0,0,3,DIAMOND,936
15648367,Lo,600,Germany,Female,29,6," $74,430.10 ",2,1,1," $96,051.10 ",0,0,2,DIAMOND,366
15758031,Lazarev,760,Spain,Male,38,3," $91,241.85 ",1,0,1," $80,682.35 ",0,0,5,GOLD,840
15751771,Lowe,528,Germany,Male,32,2," $99,092.45 ",1,0,1," $111,149.98 ",0,0,5,PLATINUM,859
15689288,Folliero,630,France,Female,26,5, $-   ,2,1,0," $182,612.38 ",0,0,5,DIAMOND,437
15731026,Han,683,Germany,Female,39,2," $100,062.16 ",2,1,0," $109,201.43 ",0,0,3,SILVER,829
15775809,Holloway,677,Germany,Female,26,6," $98,723.67 ",1,0,1," $151,146.67 ",0,0,5,GOLD,425
15743076,Pai,669,Spain,Male,29,9, $-   ,1,1,1," $93,901.61 ",0,0,5,DIAMOND,335
15658258,Trejo,693,France,Male,43,6," $128,760.32 ",1,1,0," $36,342.79 ",0,0,2,PLATINUM,488
15756321,Johnston,612,Spain,Female,52,5," $144,772.69 ",1,0,0," $98,302.57 ",1,1,4,PLATINUM,818
15706799,Macknight,719,Spain,Male,44,4, $-   ,1,0,0," $84,972.90 ",1,1,5,DIAMOND,582
15775703,Lo,702,France,Male,26,2," $71,281.29 ",1,1,1," $108,747.12 ",1,1,5,PLATINUM,296
15642636,Glossop,755,France,Male,29,9," $117,035.89 ",1,1,1," $21,862.19 ",0,0,5,PLATINUM,301
15704651,Bishop,514,France,Male,26,1, $-   ,2,0,0," $121,551.93 ",0,0,4,DIAMOND,885
15806771,Yefremova,753,France,Female,40,0," $3,768.69 ",2,1,0," $177,065.24 ",1,1,3,PLATINUM,620
15566735,Obialo,548,Germany,Female,36,2," $108,913.84 ",2,1,1," $140,460.01 ",0,0,4,SILVER,800
15681671,Nkemjika,850,Germany,Male,28,2," $101,100.22 ",2,1,1," $35,337.31 ",0,0,1,PLATINUM,711
15775949,Trevisani,612,France,Female,38,7," $110,615.47 ",1,1,1," $193,502.93 ",0,0,5,DIAMOND,802
15586752,Parkes,628,Germany,Male,33,8," $152,143.89 ",1,1,1," $32,174.03 ",0,0,5,SILVER,694
15582519,Seleznyov,479,France,Male,47,6," $121,797.09 ",1,0,1," $5,811.90 ",1,1,2,PLATINUM,451
15658233,Naylor,724,France,Female,41,5," $109,798.25 ",1,0,1," $149,593.61 ",0,0,1,PLATINUM,829
15755330,Forbes,512,Germany,Male,41,7," $122,403.24 ",1,0,1," $37,439.90 ",1,1,2,DIAMOND,681
15605072,Douglas,638,France,Female,43,3," $145,860.98 ",1,1,1," $142,763.51 ",1,1,3,GOLD,578
15617538,Nwankwo,834,Spain,Male,40,7, $-   ,2,0,0," $45,038.74 ",0,0,1,DIAMOND,886
15591428,Myers,781,France,Male,29,9, $-   ,2,0,0," $172,097.40 ",0,0,4,SILVER,867
15692142,Rogova,707,Germany,Female,48,7," $105,086.74 ",1,1,1," $180,344.69 ",1,1,5,PLATINUM,744
15692931,Hsing,670,France,Male,22,2," $114,991.45 ",1,1,1," $37,392.56 ",0,0,1,DIAMOND,997
15781127,Giordano,663,Spain,Female,33,8," $96,769.04 ",1,1,1," $36,864.05 ",0,0,4,GOLD,852
15677136,Okwukwe,624,France,Female,23,5, $-   ,2,0,0," $132,418.59 ",0,0,5,GOLD,965
15677828,Chalmers,598,France,Female,34,4, $-   ,2,0,0," $60,894.26 ",0,0,4,SILVER,239
15567897,Chiazagomekpere,619,Germany,Male,23,5," $132,725.10 ",1,1,1," $143,913.33 ",0,0,3,PLATINUM,531
15793641,Evseyev,792,France,Female,70,3, $-   ,2,1,1," $172,240.27 ",0,0,4,PLATINUM,524
15678333,Parry-Okeden,683,France,Female,26,7, $-   ,2,1,0," $86,619.77 ",0,0,4,DIAMOND,687
15630511,Picot,691,France,Female,33,6, $-   ,2,1,0," $164,074.89 ",0,0,5,SILVER,643
15792627,Reid,765,Spain,Female,33,5," $84,557.82 ",1,1,1," $69,039.43 ",0,0,1,PLATINUM,927
15717191,Ferri,508,France,Male,49,1," $93,817.41 ",2,1,1," $132,468.76 ",1,1,5,DIAMOND,757
15625716,Genovesi,637,France,Female,33,9," $113,913.53 ",1,0,1," $65,316.50 ",0,0,1,PLATINUM,705
15710053,Neumayer,667,Germany,Female,44,5," $140,406.68 ",2,0,1," $57,164.19 ",0,0,1,PLATINUM,273
15580043,Murray,575,Spain,Female,22,8," $105,229.34 ",1,1,1," $34,397.08 ",0,0,1,GOLD,806
15601410,Tien,744,Spain,Female,46,1, $-   ,3,1,1," $177,431.59 ",1,1,4,PLATINUM,846
15684669,Parkes,567,France,Female,41,9," $137,891.35 ",1,1,0," $142,009.46 ",1,1,4,DIAMOND,990
15619083,Yip,502,France,Female,35,6, $-   ,2,1,1," $80,618.47 ",0,0,5,PLATINUM,808
15692207,Ingle,609,France,Female,53,6, $-   ,2,1,1," $124,218.27 ",0,0,3,GOLD,645
15730705,Chidubem,715,France,Male,37,9," $165,252.52 ",1,1,0," $85,286.30 ",0,0,2,PLATINUM,612
15749688,Lu,541,France,Male,32,8, $-   ,2,0,0," $40,889.14 ",0,0,5,PLATINUM,725
15728542,Vorobyova,850,France,Female,71,4, $-   ,2,1,1," $107,236.87 ",0,0,3,PLATINUM,518
15760063,Chiedozie,595,Spain,Male,23,7, $-   ,2,1,1," $168,085.97 ",0,0,5,PLATINUM,487
15658982,Napolitani,650,Germany,Female,28,5," $122,034.40 ",3,0,1," $146,663.43 ",1,1,4,DIAMOND,240
15758769,Coffey,625,France,Female,44,7, $-   ,1,1,0," $4,791.80 ",0,0,3,SILVER,801
15778481,Chigbogu,817,France,Male,59,1," $118,962.58 ",1,1,1," $120,819.58 ",0,0,3,GOLD,949
15661162,Akabueze,526,Spain,Male,49,2, $-   ,1,1,0," $114,539.67 ",1,1,2,DIAMOND,948
15568164,Istomin,850,France,Female,34,4," $71,379.53 ",2,1,1," $154,000.99 ",0,0,4,DIAMOND,827
15601569,Ndubueze,598,France,Female,40,2," $171,178.25 ",1,1,0," $137,980.58 ",1,1,1,SILVER,949
15772383,Toscani,613,France,Male,36,9," $131,307.11 ",1,0,0," $83,343.73 ",0,0,4,PLATINUM,336
15667456,Ross,709,Spain,Male,62,3, $-   ,2,1,1," $82,195.15 ",0,0,4,SILVER,557
15672983,Fernando,678,Spain,Female,27,5," $87,099.85 ",2,1,0," $149,550.95 ",0,0,2,SILVER,957
15799534,McClaran,720,France,Male,71,5," $183,135.39 ",2,1,1," $197,688.50 ",0,0,2,DIAMOND,723
15582847,Yermakova,662,France,Male,26,0, $-   ,2,0,1," $72,929.96 ",0,0,1,SILVER,537
15612478,Somadina,525,France,Male,51,10, $-   ,3,1,0," $171,045.35 ",1,1,2,PLATINUM,242
15709621,Wan,662,France,Male,31,3, $-   ,2,0,1," $27,731.05 ",0,0,2,SILVER,241
15802009,Mazzi,770,France,Female,33,6, $-   ,2,1,1," $126,131.90 ",0,0,2,DIAMOND,497
15698816,Tuan,721,Spain,Female,33,4," $72,535.45 ",1,1,1," $103,931.49 ",0,0,5,GOLD,739
15574830,Townsley,633,Germany,Male,58,2," $128,137.42 ",2,1,0," $147,635.33 ",1,1,4,PLATINUM,681
15603082,Yashina,701,France,Male,51,9, $-   ,2,0,0," $61,961.57 ",0,0,2,DIAMOND,577
15685947,Henderson,556,Germany,Male,42,0," $115,915.53 ",2,0,1," $125,435.47 ",1,1,5,DIAMOND,569
15643048,Mueller,639,France,Male,66,0, $-   ,2,0,1," $42,240.54 ",0,0,3,SILVER,877
15807568,Wright,632,France,Male,50,2, $-   ,2,0,0," $57,942.88 ",0,0,1,PLATINUM,419
15597591,Lung,456,France,Male,29,5," $107,000.49 ",1,1,1," $153,419.62 ",0,0,4,DIAMOND,405
15747558,Bryant,729,Spain,Female,38,10, $-   ,2,1,0," $189,727.12 ",0,0,1,PLATINUM,975
15756655,Madukaife,632,France,Female,34,2, $-   ,2,0,0," $165,385.55 ",0,0,4,SILVER,521
15589949,Maclean,433,Spain,Male,34,9," $152,806.74 ",1,1,0," $19,687.99 ",0,0,5,DIAMOND,398
15601012,Abdullah,802,France,Female,60,3," $92,887.06 ",1,1,0," $39,473.63 ",1,1,4,PLATINUM,848
15724269,Yao,670,France,Male,25,7, $-   ,2,1,1," $144,723.38 ",0,0,2,GOLD,940
15567506,Cheatham,738,Germany,Female,40,6," $114,940.67 ",2,1,1," $194,895.57 ",1,1,1,SILVER,471
15791877,Gallagher,706,Germany,Male,34,0," $140,641.26 ",2,1,1," $77,271.91 ",0,0,3,GOLD,288
15794360,Hao,592,Germany,Female,70,5," $71,816.74 ",2,1,0," $105,096.82 ",1,1,1,DIAMOND,255
15686538,Nixon,522,France,Female,41,7, $-   ,2,0,1," $176,780.39 ",0,0,2,GOLD,303
15585985,Wang,746,France,Male,48,5," $165,282.42 ",1,1,0," $153,786.46 ",1,1,4,SILVER,512
15699257,Kerr,651,Spain,Male,42,2," $143,145.87 ",2,1,0," $43,612.06 ",0,0,4,SILVER,288
15804104,Romani,494,France,Male,28,9," $114,731.76 ",2,0,1," $79,479.74 ",0,0,1,PLATINUM,261
15727619,Lock,753,Germany,Female,46,9," $113,909.69 ",3,1,0," $92,320.37 ",1,1,3,PLATINUM,314
15740237,Millar,671,Germany,Male,36,2," $116,695.27 ",1,0,0," $193,201.86 ",0,0,3,GOLD,895
15801436,K'ung,696,France,Male,42,4, $-   ,1,0,0," $126,353.13 ",1,1,3,GOLD,255
15705735,Onyekachi,577,Spain,Male,43,3, $-   ,2,1,1," $135,008.92 ",0,0,2,PLATINUM,524
15649359,Somayina,587,France,Male,36,1, $-   ,2,0,1," $17,135.60 ",0,0,1,GOLD,937
15624892,Dennis,712,Germany,Male,37,7," $93,978.96 ",2,1,0," $60,651.77 ",0,0,1,PLATINUM,313
15784918,Brown,498,Germany,Male,35,2," $121,968.11 ",2,0,1," $188,343.05 ",0,0,1,GOLD,563
15584785,Ogochukwu,660,France,Male,37,2," $97,324.91 ",1,1,0," $23,291.83 ",0,0,2,DIAMOND,942
15797197,Macleod,678,Spain,Male,29,6, $-   ,2,1,0," $64,443.75 ",0,0,3,GOLD,775
15574858,Page,530,France,Male,37,8, $-   ,2,1,1, $287.99 ,0,0,4,DIAMOND,605
